"Accession","Description","Sample.a.buffer3","Sample.b.buffer3","Sample.c.buffer3","Sample.d.buffer3","Control.a.buffer3","Control.b.buffer3","Control.c.buffer3","Control.d.buffer3","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"239","H0YHA7","60S ribosomal protein L18 (Fragment) OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=1",1226598.9375,1130792.46875,1062250.78125,1305482.4375,508245.8671875,667497.4375,742992.34375,1090410.2421875,0.707036695262749,0.628815445618587,0.588425329829188,0.544883520271148,0.608620387723888,1178695.703125,705244.890625,0.708494062560553
"240","P30050","60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1",1269891.59375,866536.03125,1279327.9375,923449.9375,1126480.5,855449.984375,914020.703125,1020460.46875,0.529922542939811,0.503218971226946,0.583276143976569,0.475047581684296,0.516570757083379,1096670.765625,967240.5859375,-0.73880529481127
"241","Q01469","Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3",6816536.546875,3171116.796875,7536215.40625,5866281.4609375,937691,810980.65625,2073631.09375,2034550.765625,0.87907357704793,0.796343342724178,0.784218083634322,0.742489055926936,0.79028071317925,6341409.00390625,1486120.8828125,9.93823697332752
"242","B0QYK0","RNA-binding protein EWS OS=Homo sapiens OX=9606 GN=EWSR1 PE=1 SV=1",175128.15625,179833.515625,207416.515625,617835.1875,544265.90625,610524.34375,392711.65625,768745.46875,0.243438423221626,0.227534291576741,0.345620361358744,0.445581859746213,0.294529392290185,193625.015625,577395.125,1.97293211024002
"243","P13073","Cytochrome c oxidase subunit 4 isoform 1, mitochondrial OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1",414946.21875,509102.765625,583597.09375,705317.875,700933,732905.34375,768478.28125,960152.34375,0.371855853015006,0.409902932019654,0.431630591415808,0.423494738638658,0.416698835329156,546349.9296875,750691.8125,-0.317084808699166
"244","B5MDF5","GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=1",410909.1875,231442.75,169814.125,311697.671875,714944.875,158615.34375,683439.640625,530851.25,0.364975533851662,0.593354563611078,0.199019484989454,0.369946081209565,0.367460807530613,271570.2109375,607145.4453125,0.141809313069509
"245","P49756","RNA-binding protein 25 OS=Homo sapiens OX=9606 GN=RBM25 PE=1 SV=3",33580.375,94182.220703125,22929.923828125,109599.982421875,510950.1328125,229087.75390625,481794.1953125,453445.85546875,0.0616684915137259,0.29134230859804,0.0454306084424238,0.194655523664781,0.128162007589253,63881.2978515625,467620.025390625,11.9405524356984
"246","P60174","Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=3",277340.8671875,129691.796875,106615.984375,208706.7265625,615003.5625,255201.140625,282607.375,354854.28125,0.31080024479407,0.336955512141607,0.273919799022854,0.370335640097971,0.323877878467839,169199.26171875,318730.828125,1.71400266112508
"247","Q6UN15","Pre-mRNA 3'-end-processing factor FIP1 OS=Homo sapiens OX=9606 GN=FIP1L1 PE=1 SV=1",0,277340.40625,341026.625,290770.3125,0,421339.03125,531803.25,553728.40625,NA,0.396949432550031,0.390713740177603,0.344311135167131,0.390713740177603,284055.359375,476571.140625,-0.00977023619932726
"248","P09758","Tumor-associated calcium signal transducer 2 OS=Homo sapiens OX=9606 GN=TACSTD2 PE=1 SV=3",1355780.96875,1043535.484375,1109268.859375,858959.09765625,134972.46875,79021.5390625,87067.84375,7898.82080078125,0.909460233091027,0.929605768426338,0.927221288519723,0.990887986793913,0.928413528473031,1076402.171875,83044.69140625,23.1190578407729
"249","P15531","Nucleoside diphosphate kinase A OS=Homo sapiens OX=9606 GN=NME1 PE=1 SV=1",630497.609375,0,403734.125,326803.59375,309977.71875,193136.71875,293982.34375,330659.28125,0.670403136073762,0,0.578650702803839,0.497067752684895,0.537859227744367,365268.859375,301980.03125,-0.630323691743451
"250","Q09666","Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens OX=9606 GN=AHNAK PE=1 SV=2",565460.875,277049.21875,1368580.40625,753563.84375,0,0,0,63747.65234375,1,1,1,0.922003235426854,1,659512.359375,0,28.0009083908549
"251","P38159","RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=3",143693.5625,196636.1875,561733.03125,607938.234375,499529.493164063,331139.59375,544062.125,1642745.76953125,0.223396162862432,0.372575238360277,0.507990135492149,0.270112656116928,0.321343947238602,379184.609375,521795.809082031,1.0669123450323
"252","P62318","Small nuclear ribonucleoprotein Sm D3 OS=Homo sapiens OX=9606 GN=SNRPD3 PE=1 SV=1",363889.25,314126.78125,395652.6875,392792.0625,392792.5625,326795.9375,427953.03125,454950.90625,0.480901277113754,0.490116471237976,0.480390893958931,0.46333862618663,0.480646085536342,378340.65625,410372.796875,-0.842982659610458
"253","Q02878","60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3",239294.0859375,338811.9609375,295605.3828125,233665.9375,411717.4453125,339844.3671875,525947.6171875,427289.40625,0.367572730206536,0.499239374770989,0.359812918719182,0.353527571430577,0.363692824462859,267449.734375,419503.42578125,-0.0980543932712767
"254","P00403","Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=MT-CO2 PE=1 SV=1",203746.09375,83678.7890625,430096.3515625,651303.703125,966872.265625,729610.4921875,853106.40625,927396.34375,0.174049972920962,0.102889329776839,0.335174117218773,0.412556966989543,0.254612045069868,316921.22265625,890251.375,4.59690968389175
"255","P61353","60S ribosomal protein L27 OS=Homo sapiens OX=9606 GN=RPL27 PE=1 SV=2",1389046.75,364505.59375,503654.9375,1068806.59375,2171075.25,728757.53125,1296819.625,1283700.1875,0.390168300412177,0.333410672522226,0.279734547763154,0.454326679212415,0.361789486467201,786230.765625,1290259.90625,0.521780996893949
"256","Q9UMS4","Pre-mRNA-processing factor 19 OS=Homo sapiens OX=9606 GN=PRPF19 PE=1 SV=1",648642.359375,311171,483653.53125,243286.390625,344438.84375,143166.3125,261326.984375,342463.9375,0.653161450779524,0.684889819609522,0.649216350100432,0.415341450006123,0.651188900439978,397412.265625,301895.4609375,0.315631255323717
"257","P39019","40S ribosomal protein S19 OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=2",495717.5859375,804965.359375,953146.015625,1060232.03125,589621.9296875,1033528.9375,924401.71875,796539.734375,0.456739645798336,0.437839465013978,0.50765474463012,0.571008268694305,0.482197195214228,879055.6875,860470.7265625,-0.845626787180229
"258","P62316","Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens OX=9606 GN=SNRPD2 PE=1 SV=1",125197.9375,108048.296875,521044.8125,575326.578125,447537.28125,0,0,437800.0625,0.218596540602559,1,1,0.5678723222302,0.7839361611151,323121.375,218900.03125,3.47960625639347
"259","P04844","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens OX=9606 GN=RPN2 PE=1 SV=3",345025.1875,128392.6796875,201495.125,180546.953125,346748.71875,0,306469.35546875,247863.625,0.498754266940088,1,0.396671682268138,0.421434395749959,0.460094331345024,191021.0390625,277166.490234375,-0.101552771050333
"260","P62258","14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1",2524456.546875,1528461.65625,2882602.703125,2412815.125,3244839.109375,3510474.84375,4365581,4702965.140625,0.437567546766338,0.30333020792185,0.397700006124595,0.339079487411361,0.368389746767978,2468635.8359375,3938027.921875,0.406292628207955
"261","P62314","Small nuclear ribonucleoprotein Sm D1 OS=Homo sapiens OX=9606 GN=SNRPD1 PE=1 SV=1",329832.375,0,43114.41796875,271851.59375,628368.796875,0,508528.09375,654972.390625,0.344220383653452,NA,0.078156445619861,0.293315233888042,0.293315233888042,157483.005859375,568448.4453125,3.72771874394311
"262","Q14574","Desmocollin-3 OS=Homo sapiens OX=9606 GN=DSC3 PE=1 SV=3",1013441.46875,0,275847.46875,410395.28125,829062.6875,394473.28125,516065.46875,502701.140625,0.550034834555071,0,0.348330549594033,0.449454484124768,0.398892516859401,343121.375,509383.3046875,1.25147683316983
"263","P46783","40S ribosomal protein S10 OS=Homo sapiens OX=9606 GN=RPS10 PE=1 SV=1",567117.296875,579842.3671875,517079.765625,680289.265625,330777.578125,442465.08203125,565229.421875,634247.78125,0.631607677764059,0.56718980931873,0.477756053073328,0.517512433173509,0.542351121246119,573479.83203125,503847.251953125,-0.520825532125615
"264","P31025","Lipocalin-1 OS=Homo sapiens OX=9606 GN=LCN1 PE=1 SV=1",361194.5625,365423.78125,284919.40625,219424.6640625,1017821.578125,548850.125,1908894.09375,2984739.390625,0.261921925247589,0.399687422720865,0.129874032706062,0.0684810953239098,0.195897978976825,323056.984375,1463357.8359375,7.00686385939243
"265","P61224","Ras-related protein Rap-1b OS=Homo sapiens OX=9606 GN=RAP1B PE=1 SV=1",509782.9375,445554.9375,532132.3203125,576614.6796875,542284.921875,401097.0625,568398.671875,481712.0078125,0.48455328518718,0.526255105403401,0.483523248404657,0.544836189522529,0.50540419529529,520957.62890625,511998.46484375,-0.804713532191023
"266","P35579","Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4",107720.890625,174383.765625,53865.3359375,103001.623046875,75104.921875,252350.79296875,435239.8515625,479525.869140625,0.589199572817432,0.408646926088339,0.110130371368224,0.176818475399478,0.292732700743908,105361.256835938,343795.322265625,1.76256508083253
"267","Q08211","ATP-dependent RNA helicase A OS=Homo sapiens OX=9606 GN=DHX9 PE=1 SV=4",321122.59375,197238.375,0,275421.375,888450.375,830343.390625,675912.796875,1158366.828125,0.265484267626992,0.191944214658222,0,0.192093486610999,0.19201885063461,236329.875,859396.8828125,10.7966577047759
"268","Q9P035","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 OS=Homo sapiens OX=9606 GN=HACD3 PE=1 SV=2",105941.578125,0,93881.2421875,390649.359375,137229.53125,340853.5859375,382454.9375,408866.375,0.435666796097989,0,0.197090303426229,0.488607468970426,0.316378549762109,99911.41015625,361654.26171875,3.3929258518464
"269","A0A2R8Y6J3","60S ribosomal protein L5 (Fragment) OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=1",880549.09375,709352.515625,694498.3984375,810376.9375,697344.609375,499166.21875,533814.9453125,750650.546875,0.558053493721461,0.586960297303004,0.565408168828663,0.519130473749767,0.561730831275062,759864.7265625,615579.77734375,-0.416832266744852
"270","O00148","ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2",553240.96875,453288.953125,383951.1328125,468900.625,474281.1875,0,483408.15625,462761.96875,0.538422422703841,1,0.442666767571602,0.503294463194713,0.520858442949277,461094.7890625,468521.578125,0.796564380943387
"271","P10599","Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3",266951.8125,648152.328125,716104.078125,424450.6875,1233606.1875,230740.5,895426.84375,1167822.78125,0.177901695569248,0.737464577459058,0.444362604778207,0.266568963077185,0.355465783927696,536301.5078125,1031624.8125,-0.282767493816445
"272","P61626","Lysozyme C OS=Homo sapiens OX=9606 GN=LYZ PE=1 SV=1",0,220573.359375,686491.9375,1430239.7578125,1750608.7890625,2135519.796875,2568694.875,3199135.03125,0,0.0936182675077536,0.210891717447322,0.308948793947647,0.152254992477538,453532.6484375,2352107.3359375,11.5148338227073
"273","Q5VVC8","60S ribosomal protein L11 OS=Homo sapiens OX=9606 GN=RPL11 PE=1 SV=2",1534006.75,1414036.8125,2631448.25,2037781.375,564904.4375,1683763.9375,2010504.625,2608778.0625,0.730858341761066,0.456464739541431,0.566883878587415,0.438557044714442,0.511674309064423,1785894.0625,1847134.28125,-0.524801670425957
"274","Q02978","Mitochondrial 2-oxoglutarate/malate carrier protein OS=Homo sapiens OX=9606 GN=SLC25A11 PE=1 SV=3",877909.4296875,721656.53125,867887.0625,827249.71875,937717.234375,1043854.140625,1048638.46875,1316863.53125,0.483529707436198,0.408752290623987,0.452843986865098,0.385823705324334,0.430798138744542,847568.390625,1046246.3046875,-0.593549438626695
"275","Q9NZ01","Very-long-chain enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=TECR PE=1 SV=1",312070.9375,420019.8125,598949.90625,536466.875,922331.28125,338786.71875,926785.65625,984919.671875,0.252811387374218,0.553526880966735,0.392564688777778,0.352617075589322,0.37259088218355,478243.34375,924558.46875,0.0274482187741252
"276","P46781","40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=3",1527047.53125,719486.15625,1109030.71875,1052413.90625,1368252.046875,658950.171875,843356.359375,993496.609375,0.527422979917995,0.521958208420603,0.568038341974211,0.51439879614114,0.524690594169299,1080722.3125,918426.484375,-0.667276973245715
"277","Q14974","Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2",125105.375,76771.953125,61629.82421875,204850.53125,248329.8203125,92466.4609375,214888.5546875,328296.1015625,0.335012276749407,0.453631957911447,0.222877858833553,0.384229250721054,0.359620763735231,100938.6640625,231609.1875,0.916132030596053
"278","C9JRZ6","MICOS complex subunit OS=Homo sapiens OX=9606 GN=CHCHD3 PE=1 SV=2",165850.828125,143546.640625,301813.203125,313591.0546875,0,0,0,171003.015625,1,1,1,0.647121114142554,1,233832.015625,0,20.0337509634684
"279","P62266","40S ribosomal protein S23 OS=Homo sapiens OX=9606 GN=RPS23 PE=1 SV=3",677690.75,631736.265625,562915.9375,571113.125,678987.0703125,535918.0390625,514081.3125,567660.328125,0.499522244598868,0.54103022023635,0.522671657239608,0.501516015703354,0.512093836471481,601424.6953125,551789.18359375,-0.776210992178905
"280","P50914","60S ribosomal protein L14 OS=Homo sapiens OX=9606 GN=RPL14 PE=1 SV=4",833050.328125,682134.203125,636580.265625,750127.3125,829600.1875,547269.375,443311.765625,606844.3125,0.501037542343558,0.554849697253479,0.589485103328472,0.552795134901955,0.553822416077717,716130.7578125,577056.84375,-0.509483665131618
"281","P28074","Proteasome subunit beta type-5 OS=Homo sapiens OX=9606 GN=PSMB5 PE=1 SV=3",157514.421875,70777.921875,199644.8359375,190358.1484375,629985.015625,872303.21875,497094.6796875,412929.703125,0.200018456362389,0.0750496630948361,0.286541571793027,0.315534529569056,0.243280014077708,173936.28515625,563539.84765625,6.74129476342175
"282","Q14697","Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3",396899.75,206751.140625,284984.03125,283193.46875,393822.6953125,314758.5625,41731.890625,55286.63671875,0.501945723626376,0.396447351575823,0.872268573917354,0.836662079024747,0.669303901325561,284088.75,185022.599609375,1.72312472215311
"283","P34897","Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=3",650056,462660.0625,607438.390625,563917.625,831031.78125,788038.15625,882929.46875,791847.875,0.43890443782567,0.369921421142186,0.407576147596027,0.415940385708295,0.411758266652161,585678.0078125,811439.828125,-0.301029985391185
"284","P50402","Emerin OS=Homo sapiens OX=9606 GN=EMD PE=1 SV=1",96890.5859375,78310.5546875,78953.1953125,0,82755.5078125,69246.2109375,71726.2265625,117083.4375,0.539341456944426,0.530714768352392,0.523981273156182,0,0.527348020754287,78631.875,77240.8671875,-0.160218867219862
"285","B7Z6Z4","Myosin light polypeptide 6 OS=Homo sapiens OX=9606 GN=MYL6 PE=1 SV=1",112406.6015625,61806.38671875,80044.3359375,122116.9140625,94858.0703125,322864.6328125,71301.0078125,381953.4765625,0.542333628522528,0.16067336394113,0.528885355533113,0.242261629196443,0.385573492364778,96225.46875,208861.3515625,0.421547459582249
"286","P62280","40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=3",3978318.5,3302147.75,4134648.875,4622694.15625,404447.71875,113742.046875,136815.828125,0,0.907718619117825,0.96670207365031,0.967969809507051,1,0.967335941578681,4056483.6875,125278.9375,25.5889107439373
"287","P56537","Eukaryotic translation initiation factor 6 OS=Homo sapiens OX=9606 GN=EIF6 PE=1 SV=1",971537.0625,427577.5625,760611.4375,881851.625,270923.15625,164223.734375,188486.1875,343231.7109375,0.781946212714507,0.722501901833974,0.801404847578246,0.719829907999817,0.752224057274241,821231.53125,229704.671875,6.85109726905579
"288","O43852","Calumenin OS=Homo sapiens OX=9606 GN=CALU PE=1 SV=2",225281.46875,0,567388.84375,188838.734375,1084440.15625,1075989.921875,1230620.96875,675733.796875,0.17200713834896,0,0.315564931740327,0.218418614459075,0.195212876404017,207060.1015625,1080215.0390625,9.70060210922889
"289","G3V279","Enhancer of rudimentary homolog OS=Homo sapiens OX=9606 GN=ERH PE=1 SV=1",248216.25,156667.5625,213325.6875,273291.34375,95159.2265625,288367.1875,213149.90625,91074.609375,0.722871220987794,0.352034447871767,0.500206085943224,0.750046324048955,0.611538653465509,230770.96875,154154.56640625,-0.0626044471922831
"290","P17931","Galectin-3 OS=Homo sapiens OX=9606 GN=LGALS3 PE=1 SV=5",381945.78125,154326.484375,153845.125,362639.890625,262061.75,0,359471.6875,205696.375,0.593076575531119,1,0.299707941087552,0.638072761776348,0.615574668653734,258483.1875,233879.0625,1.11427950632594
"291","P51572","B-cell receptor-associated protein 31 OS=Homo sapiens OX=9606 GN=BCAP31 PE=1 SV=3",299159.5078125,215561.6640625,253830.015625,291885.953125,628080.21875,355875.234375,533220.90625,483344.328125,0.322634480860258,0.377227415051282,0.32250774196452,0.376515159668887,0.349574820264573,272857.984375,508282.6171875,0.896328616536717
"292","H7C463","MICOS complex subunit MIC60 (Fragment) OS=Homo sapiens OX=9606 GN=IMMT PE=1 SV=1",989448.484375,1036504.296875,1033031.25,878411.15625,136176.859375,70058.3828125,153660.671875,191838.640625,0.87902115021564,0.936688283367477,0.870513425563551,0.820753396837686,0.874767287889595,1011239.8671875,144918.765625,16.5419124382182
"293","P84243","Histone H3.3 OS=Homo sapiens OX=9606 GN=H3-3A PE=1 SV=2",2788496.90625,2534479.65625,2307276.265625,2687382.0625,4365070.71875,3648116.75,3441822.03125,4133521.78125,0.389805066845929,0.409937749403776,0.401328372986621,0.393992075546183,0.397660224266402,2610930.859375,3890819.265625,-0.159325498093778
"294","P27824","Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=2",505185.40625,203815.921875,285533.57421875,303648.84375,422333.90625,0,137565.265625,243449.765625,0.544662951425068,1,0.674862578976102,0.555016661615875,0.614939620295988,294591.208984375,190507.515625,3.38947289459761
"295","P62081","40S ribosomal protein S7 OS=Homo sapiens OX=9606 GN=RPS7 PE=1 SV=1",466227.296875,438178.59375,443190.1015625,330733.5625,307766.9375,319024.3515625,399101.734375,433625.921875,0.602365335772143,0.578680519486308,0.526171669548731,0.432693738039286,0.552426094517519,440684.34765625,359063.04296875,-0.650835607895325
"296","Q7Z3B4","Nucleoporin p54 OS=Homo sapiens OX=9606 GN=NUP54 PE=1 SV=2",84825.265625,79716.9296875,68201.2578125,84124.5859375,1593360.21875,374238.1875,428720.76171875,554814.375,0.0505458225057829,0.175605311338685,0.137247405290743,0.131662946041146,0.134455175665945,81920.7578125,491767.568359375,14.0761672356576
"297","J3QQQ9","KOW domain-containing protein OS=Homo sapiens OX=9606 PE=3 SV=1",394806.515625,77844.6640625,244499.5390625,170597.07421875,67564.546875,55113.60546875,73337.5703125,36111.23046875,0.853873755615924,0.585481928555062,0.769260516946205,0.825303436534189,0.797281976740197,207548.306640625,61339.076171875,6.97184822065161
"298","I3L3P7","40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=1",1461056.59375,1702431.15625,2279280.78125,2463694,909220.46875,336496.40625,698283.46875,0,0.616407514912616,0.834964021067325,0.765485003808062,1,0.800224512437694,1990855.96875,517389.9375,10.1937083357437
"299","P26641","Elongation factor 1-gamma OS=Homo sapiens OX=9606 GN=EEF1G PE=1 SV=3",123801.328125,179425.671875,292243.5390625,248067.015625,293332.609375,257922.2421875,410989.9765625,362557.28125,0.296790351959795,0.410258437517914,0.415571119079511,0.406251465745035,0.408254951631474,213746.34375,327944.9453125,0.136431907676002
"300","H7C2W9","60S ribosomal protein L31 (Fragment) OS=Homo sapiens OX=9606 GN=RPL31 PE=1 SV=1",576924.2578125,491024.04296875,536815.453125,630200.5390625,454437.77734375,287247,304159.65234375,378290.99609375,0.559380933316104,0.630916500626461,0.638325022505613,0.624894227758551,0.627905364192506,556869.85546875,341225.32421875,0.611151541766962
"301","Q96AE4","Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=3",156493.421875,292831.90625,313102.5859375,78611.140625,0,0,0,0,1,1,1,1,1,224662.6640625,0,30.4656209120347
"302","Q9HAU0","Pleckstrin homology domain-containing family A member 5 OS=Homo sapiens OX=9606 GN=PLEKHA5 PE=1 SV=1",156553.68359375,138430.41796875,231100.0859375,216137.078125,44848.09375,62365.53125,0,49704.984375,0.777320268264297,0.689408419379725,1,0.813028141944242,0.79517420510427,186345.380859375,47276.5390625,11.450404888386
"303","E7EPA1","Phosphoribosyl pyrophosphate synthase-associated protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=PRPSAP2 PE=1 SV=1",91637.328125,131866.25,685900.03125,668020.171875,72776.6328125,97591.9453125,643169.421875,402057.15625,0.557357341204345,0.574685292109139,0.51607538615628,0.624272801896954,0.566021316656742,399943.2109375,249824.55078125,-0.271141151390772
"304","Q15393","Splicing factor 3B subunit 3 OS=Homo sapiens OX=9606 GN=SF3B3 PE=1 SV=4",212996.46875,0,274171.25,282189.28125,0,134448.234375,295849.96875,478771.703125,1,0,0.480984287920422,0.370832785181188,0.425908536550805,243583.859375,215149.1015625,-0.800055658219473
"305","Q96FQ6","Protein S100-A16 OS=Homo sapiens OX=9606 GN=S100A16 PE=1 SV=1",166690.8515625,99211.5390625,135708.109375,161558.81640625,376475.017578125,0,198391.34375,138298.712890625,0.306887566087743,1,0.406190755793384,0.538785258402827,0.472488007098105,148633.462890625,168345.028320312,-0.348536082089552
"306","P42766","60S ribosomal protein L35 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=2",649939.71875,102176.28125,199235.6328125,61702.5078125,632976.59375,105064.65625,166882.3046875,103912.3203125,0.506611158044652,0.493031359935823,0.544184298024185,0.372566324592199,0.499821258990238,150705.95703125,135973.48046875,-0.843559748498868
"307","P27708","CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3",144289.359375,95367.8046875,81382.84375,82792.1328125,68782.7265625,111312.734375,70246.4296875,89973.8046875,0.677185651701575,0.461426146458138,0.53672250684196,0.479215602395582,0.507969054618771,89079.96875,80110.1171875,-0.61912693063885
"308","P00390","Glutathione reductase, mitochondrial OS=Homo sapiens OX=9606 GN=GSR PE=1 SV=2",0,320929.1484375,306654.328125,109576.8125,0,0,0,0,NA,1,1,1,1,208115.5703125,0,22.0895752420679
"309","P62906","60S ribosomal protein L10a OS=Homo sapiens OX=9606 GN=RPL10A PE=1 SV=2",458313.90625,372427.71875,459636.40625,370498.4375,393653.4375,356778.125,409205.9375,351579.46875,0.537947738974003,0.510730573461617,0.529021645361078,0.513100365338868,0.521061005349973,415370.8125,375215.78125,-0.739810113328284
"310","P78371","T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4",126696.96875,99593.515625,99175.265625,113388.6328125,104317.2109375,1259495.0390625,576686.203125,1793515.6171875,0.54843806090772,0.0732796367694376,0.146739043739871,0.0594621532845711,0.110009340254655,106491.07421875,918090.62109375,7.50260860444036
"311","B4DR61","Protein transport protein Sec61 subunit alpha isoform 1 OS=Homo sapiens OX=9606 GN=SEC61A1 PE=1 SV=1",337741.921875,88877.6171875,221486.625,413689.84375,0,28261.6875,0,180714.640625,1,0.758734375490827,1,0.695973625072805,0.879367187745413,279614.2734375,14130.84375,15.2576246579914
"312","O00571","ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=3",91151.578125,96125.8828125,76502.9609375,174187.796875,161583.62109375,0,115532.0390625,0,0.360660400319251,1,0.398380300140599,1,0.6991901500703,93638.73046875,57766.01953125,3.17766658226803
"313","M0R0R2","40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=1",682533.578125,938083.5,699991.5,932613.3046875,408361.9375,667497.4375,975043.4375,1001679.90625,0.625663565711846,0.584264223677606,0.417896656558544,0.48214681177291,0.533205517725258,816302.40234375,821270.4375,-0.70837024635246
"314","J3KN67","Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=1",199833.671875,25178.11328125,136615.09375,150790.015625,0,0,0,0,1,1,1,1,1,143702.5546875,0,30.4656209120347
"315","P21333","Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4",149921,151853,0,167269.46875,202508.3125,162581.03125,149437.90625,212613.84375,0.425393106312631,0.482940728127691,0,0.440318021997873,0.432855564155252,150887,182544.671875,1.24657528007891
"316","P23490","Loricrin OS=Homo sapiens OX=9606 GN=LORICRIN PE=1 SV=2",438854.5,199098.390625,270872.53125,298447.78125,360829.53125,69696.59375,35562.79296875,215106.90234375,0.548784873588158,0.740707238596516,0.883946822842906,0.581141192524083,0.6609242155603,284660.15625,142401.748046875,3.17490827321782
"317","Q6NUK1","Calcium-binding mitochondrial carrier protein SCaMC-1 OS=Homo sapiens OX=9606 GN=SLC25A24 PE=1 SV=2",0,70595.1875,255768.6640625,305638.4375,162494.390625,122948.3671875,124571.890625,185697.03125,0,0.364750908982656,0.672472763975032,0.622056531513124,0.49340372024789,163181.92578125,143533.140625,-0.396919936716691
"318","I3L192","Basigin (Fragment) OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=8",254190.484375,208658.984375,234704.9375,221423.5625,192587.046875,150947.1875,0,105589.65625,0.568941960138019,0.580243056694618,1,0.677108905096822,0.62867598089572,228064.25,128268.421875,4.00558400659753
"319","P18669","Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2",179356.4140625,98945.5,131272.4375,157833.96875,139545.77734375,144513.3203125,197426.7421875,206434.0390625,0.562418255175981,0.406415753896265,0.399369531815695,0.433290778670967,0.419853266283616,144553.203125,170970.03125,-0.733381534802082
"320","H0YL69","Proteasome subunit alpha type (Fragment) OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=1",222379.546875,282259.546875,348818.796875,226711.28125,410992.375,0,351268.421875,436777.546875,0.351104207803654,1,0.498250485843483,0.341695702534554,0.424677346823569,254485.4140625,381130.3984375,-0.531922324062734
"321","P16422","Epithelial cell adhesion molecule OS=Homo sapiens OX=9606 GN=EPCAM PE=1 SV=2",105180.34375,147605.984375,147151.1015625,124804.20703125,8789.2216796875,41245.98828125,20706.029296875,18773.958984375,0.922880975753918,0.781596200976273,0.876644923031469,0.869242242707489,0.872943582869479,135977.654296875,19739.994140625,15.1950082185038
"322","Q6P2Q9","Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2",4241564.53125,2782377.3828125,2857221.15625,2351232.7578125,389386.859375,162066.171875,471452.390625,615542.125,0.915916444261695,0.944958641976005,0.858366287956473,0.792521458717331,0.887141366109084,2819799.26953125,430419.625,16.6537113381702
"323","Q5SZX6","T-complex protein 1 subunit gamma (Fragment) OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=1",335768.642578125,63475.59375,34452.3984375,283968.5546875,0,32850.28515625,0,33165.3671875,1,0.658967190029776,1,0.895421571456578,0.947710785728289,173722.07421875,16425.142578125,17.6616322939652
