"Accession","Description","Sample.a.buffer19","Sample.b.buffer19","Sample.c.buffer19","Sample.d.buffer19","Control.a.buffer19","Control.b.buffer19","Control.c.buffer19","Control.d.buffer19","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"237","P53985","Monocarboxylate transporter 1 OS=Homo sapiens OX=9606 GN=SLC16A1 PE=1 SV=3",1294010,1162576.203125,1896469.2890625,1628570.63671875,84296.640625,329369.302734375,22532.65625,265270.68359375,0.938840430612178,0.779235031413124,0.988258137879933,0.859929825826179,0.899385128219179,1461290.31835938,174783.662109375,19.4782697234774
"238","P28066","Proteasome subunit alpha type-5 OS=Homo sapiens OX=9606 GN=PSMA5 PE=1 SV=3",0,76721.7578125,71638.40625,99815.9765625,0,91397.8125,361272.203125,381427.296875,NA,0.456352331081324,0.165480828371071,0.207412720492733,0.207412720492733,74180.08203125,226335.0078125,2.48298812585472
"239","A0A2R8Y811","40S ribosomal protein S14 (Fragment) OS=Homo sapiens OX=9606 GN=RPS14 PE=1 SV=1",39646.375,368637.79296875,306137.5,383710.7421875,0,316652.375,282998.875,224697.3359375,1,0.537929493518664,0.51963774940904,0.630679893945565,0.584304693732115,337387.646484375,253848.10546875,2.77673254402297
"240","P61026","Ras-related protein Rab-10 OS=Homo sapiens OX=9606 GN=RAB10 PE=1 SV=1",0,71265.2578125,107852.109375,134200.98828125,65731.40625,108287.0625,130044.208984375,259903.96875,0,0.39690524571594,0.453357622845069,0.340520934555534,0.368713090135737,89558.68359375,119165.635742188,2.81576485273821
"241","P63173","60S ribosomal protein L38 OS=Homo sapiens OX=9606 GN=RPL38 PE=1 SV=2",193894.671875,792474.953125,793937.328125,896235.90625,97117,865081.96875,883338.78125,716403.3125,0.666277990245988,0.478098183336332,0.473349214054473,0.555757230649951,0.516927706993141,793206.140625,790742.640625,-0.537710527335094
"242","P26373","60S ribosomal protein L13 OS=Homo sapiens OX=9606 GN=RPL13 PE=1 SV=4",250058.28125,626798.15625,430740.6953125,499559.12890625,140749.34375,476027.296875,516144.29296875,150759,0.639850057301211,0.568356628398343,0.454902866391793,0.768176538068288,0.604103342849777,465149.912109375,313393.1484375,0.609463397572207
"243","A0A087WTT1","Polyadenylate-binding protein OS=Homo sapiens OX=9606 GN=PABPC1 PE=1 SV=1",1937915.625,1088844.90625,1401953.46875,1391990.40625,170248.734375,1153487.5,1109744.96875,1427469.875,0.919243139834945,0.485585858374561,0.558169503081518,0.493708109848905,0.525938806465212,1396971.9375,1131616.234375,0.770718605402857
"244","P83731","60S ribosomal protein L24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1",0,367624.921875,484192.609375,225379.5625,184000.140625,447138.390625,0,355213.65625,0,0.451204559943904,1,0.388188416987087,0.419696488465495,296502.2421875,269606.8984375,-0.791038812878148
"245","P51148","Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2",157117.5703125,477725.1328125,269026.28125,430201.5625,243141.984375,661790.21875,437598.1796875,488572.9609375,0.3925392122998,0.419235363663548,0.380720306360573,0.46823410045203,0.405887287981674,349613.921875,463085.5703125,-0.391806610509009
"246","Q07021","Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=C1QBP PE=1 SV=1",0,174524.78125,379493.265625,173722.46875,0,429936.125,609458.4375,529979.578125,NA,0.28872798794008,0.383732860185017,0.246869352620852,0.28872798794008,174123.625,479957.8515625,1.5347131635441
"247","H0YHA7","60S ribosomal protein L18 (Fragment) OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=1",94229.115234375,832783.890625,700261.15625,1085636.8125,70436.390625,736638.703125,370437.21875,620642.984375,0.572245624501631,0.530630751679912,0.654022806609751,0.636259548104778,0.604252586303204,766522.5234375,495540.1015625,0.381552122078573
"248","P30050","60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1",300120.40625,1061498.140625,1031225.96875,1088558.125,213192.59375,906727.0625,860327.046875,1041062.9375,0.584673301182709,0.539317421065249,0.54517423526153,0.51115108888063,0.542245828163389,1046362.0546875,883527.0546875,-0.518552937907813
"249","Q01469","Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3",165336.7421875,1216749.359375,5523645.84375,4220904.0625,3468288.6796875,7702607.65625,1850134.1875,2205656.75,0.045501867416533,0.136416712240971,0.749092842523217,0.65679049582634,0.396603604033655,2718826.7109375,2836972.71484375,-0.123377710712852
"250","B0QYK0","RNA-binding protein EWS OS=Homo sapiens OX=9606 GN=EWSR1 PE=1 SV=1",74961.3671875,0,502329.640625,518828.046875,117238.0078125,97065.7578125,625511.53125,871778.84375,0.390018787457035,0,0.445390408819615,0.373094690075795,0.381556738766415,288645.50390625,371374.76953125,2.62718410851681
"251","P13073","Cytochrome c oxidase subunit 4 isoform 1, mitochondrial OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1",327814.25,855375.71875,565993.5,959656.40625,367595.453125,820189.53125,723054.15625,1109563.375,0.471397290729312,0.510499796262784,0.439078801513472,0.463776934159347,0.467587112444329,710684.609375,771621.84375,-0.830890512189183
"252","B5MDF5","GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=1",293417.078125,463048.4375,264355.09375,614690.9375,511176.1953125,0,874253.953125,348118.671875,0.364677518209195,1,0.232173716233454,0.638434568490671,0.501556043349933,378232.7578125,429647.43359375,-0.351053991735632
"253","P49756","RNA-binding protein 25 OS=Homo sapiens OX=9606 GN=RBM25 PE=1 SV=3",96470.828125,420709.8125,233861.81640625,247261.3203125,501748.203125,593395.5625,226003.6875,538517.046875,0.161263388634462,0.414858083658219,0.508543942565272,0.314670561875495,0.364764322766857,240561.568359375,520132.625,0.956715810336326
"254","P60174","Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=3",99551.53515625,223064.3984375,187233.4375,212716.0234375,283922.3515625,774357.109375,609042.203125,525239.375,0.259604470093328,0.223641055151011,0.235136462736747,0.288250514716596,0.247370466415038,199974.73046875,567140.7890625,5.15333125385079
"255","Q92542","Nicastrin OS=Homo sapiens OX=9606 GN=NCSTN PE=1 SV=2",125387.8203125,351990.1953125,798169.046875,468584.5625,0,0,0,0,1,1,1,1,1,410287.37890625,0,32.8008921560603
"256","Q6UN15","Pre-mRNA 3'-end-processing factor FIP1 OS=Homo sapiens OX=9606 GN=FIP1L1 PE=1 SV=1",460756.9765625,1095960.09375,262963.75,473808.96875,399678.6875,824364.625,552089.515625,564920.390625,0.535492653090483,0.570716026851644,0.322633821727411,0.456142848446191,0.495817750768337,467282.97265625,558504.953125,-0.831060888297229
"257","P24539","ATP synthase F(0) complex subunit B1, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PB PE=1 SV=2",40157.06640625,106609.0859375,0,148437.828125,70862.46875,167285.984375,126939.65625,301241.1171875,0.361711714517022,0.389233314115017,0,0.330097349836659,0.34590453217684,73383.076171875,147112.8203125,4.11929434626896
"258","P09758","Tumor-associated calcium signal transducer 2 OS=Homo sapiens OX=9606 GN=TACSTD2 PE=1 SV=3",386138.40625,433086.78125,497477.21875,409079.703125,30956.873046875,121600.703125,92584.4609375,105587.3515625,0.925779852749566,0.78077619100778,0.843093588137204,0.794843383502347,0.818968485819776,421083.2421875,99085.90625,13.9394876958211
"259","P15531","Nucleoside diphosphate kinase A OS=Homo sapiens OX=9606 GN=NME1 PE=1 SV=1",0,377572.8125,384077.859375,472181.71875,88383.2734375,305322.53125,303468.5625,285367,0,0.55289996623293,0.55862098493304,0.623302115181618,0.555760475582985,380825.3359375,294417.78125,-0.606313186302788
"260","Q09666","Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens OX=9606 GN=AHNAK PE=1 SV=2",362908.03125,611072.953125,1310860.421875,700455,0,184098.328125,451906.625,121479.328125,1,0.768479656564559,0.743637920960043,0.852203121383044,0.810341388973801,655763.9765625,152788.828125,14.3839307800549
"261","P38159","RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=3",251122.75,561044.26171875,463469.02734375,546540.171875,529492.3046875,630500.78515625,1292730.80273438,1183057.97265625,0.321698574082114,0.470854428198221,0.263904493899838,0.315992575271363,0.318845574676738,505004.599609375,906779.37890625,1.15825462042006
"262","P62318","Small nuclear ribonucleoprotein Sm D3 OS=Homo sapiens OX=9606 GN=SNRPD3 PE=1 SV=1",138705.3125,682299.8203125,854202.03125,900079.25,369069.4375,875605.515625,1154078.90625,1123321,0.27316307575357,0.43795974285043,0.42533990902356,0.444834999896832,0.431649825936995,768250.92578125,999463.2578125,-0.0853519474759237
"263","Q02878","60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3",64551.734375,156629.80078125,56563.8984375,225758.1171875,121510.24609375,159955.19921875,344501.84375,391133.015625,0.346936726204749,0.494748016429237,0.141033981434037,0.365961034580339,0.356448880392544,110590.767578125,252228.521484375,1.34056831476613
"264","P00403","Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=MT-CO2 PE=1 SV=1",0,464646.5859375,469249.6640625,697695.90625,280776.2734375,627309.71875,644436.1875,868235.6328125,0,0.425517563242125,0.421348321345865,0.445546876632742,0.423432942293995,466948.125,635872.953125,1.81049690517184
"265","P61353","60S ribosomal protein L27 OS=Homo sapiens OX=9606 GN=RPL27 PE=1 SV=2",158741.578125,383718.4375,624686.5625,415416.375,247403.90625,595645,1217963.625,1084838.0625,0.390849053435324,0.39180392365832,0.339015276332801,0.27689728129866,0.364932164884063,399567.40625,840241.53125,0.966194972376276
"266","Q9UMS4","Pre-mRNA-processing factor 19 OS=Homo sapiens OX=9606 GN=PRPF19 PE=1 SV=1",93757.5,203137.296875,565840,746554.859375,169533.625,524194.453125,815773.40625,732323.46875,0.356098216375504,0.279291116983412,0.409550166088655,0.504811548845618,0.38282419123208,384488.6484375,628258.9609375,0.0602554364211674
"267","P39019","40S ribosomal protein S19 OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=2",60672.703125,1070615.453125,609927.8046875,883310.203125,58485.25,1020289.71875,572630.015625,999766.078125,0.509178796159352,0.512034437298242,0.515769964234241,0.469078290624877,0.510606616728797,746619.00390625,786198.046875,-0.825020610201163
"268","P62316","Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens OX=9606 GN=SNRPD2 PE=1 SV=1",157788.625,397687.28125,385589.96875,391093.5,0,310805.5,499809.4375,302548.875,1,0.56131451409901,0.435498336714635,0.563825847577435,0.562570180838223,388341.734375,306677.1875,1.55192169854058
"269","P04844","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens OX=9606 GN=RPN2 PE=1 SV=3",645697.5625,442860.96875,309831.2265625,496009.96484375,0,58960.3125,180759.265625,237857.05859375,1,0.88250734932338,0.631547556457912,0.675885342988154,0.779196346155767,469435.466796875,119859.7890625,10.5577309590496
"270","P62258","14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1",538677.078125,1298975.9375,2019738.46875,1680432.453125,2010679.98828125,3369768.03125,3797838.921875,4050307.640625,0.211299188027967,0.278228137202346,0.347178616309394,0.293231314914752,0.285729726058549,1489704.1953125,3583803.4765625,3.5276207731849
"271","P62314","Small nuclear ribonucleoprotein Sm D1 OS=Homo sapiens OX=9606 GN=SNRPD1 PE=1 SV=1",0,370232.875,455692.4453125,376688.25,0,491253.75,641229.84375,518147.5859375,NA,0.429760444626752,0.415428193825803,0.420957939849774,0.420957939849774,373460.5625,504700.66796875,-0.503693776555648
"272","Q14574","Desmocollin-3 OS=Homo sapiens OX=9606 GN=DSC3 PE=1 SV=3",0,292203.75,646888.75,451765.15625,296231.96875,1084689.625,929151.1875,775339.3125,0,0.212219591803904,0.410452003536237,0.36815541606673,0.290187503935317,371984.453125,852245.25,5.3575762718427
"273","P46783","40S ribosomal protein S10 OS=Homo sapiens OX=9606 GN=RPS10 PE=1 SV=1",0,179585.66015625,382865.015625,269264.4609375,0,344019.0546875,435942.453125,258783.703125,NA,0.342979455809218,0.467588572695222,0.509924054779271,0.467588572695222,224425.060546875,301401.37890625,-0.631026848668993
"274","P31025","Lipocalin-1 OS=Homo sapiens OX=9606 GN=LCN1 PE=1 SV=1",0,335556.734375,177499.03515625,225793.71875,1977901.890625,2828783.25,981683.03125,2032879.6875,0,0.106043198907805,0.153124379940194,0.0999674048161207,0.103005301861963,201646.376953125,2005390.7890625,18.3425263162885
"275","P61224","Ras-related protein Rap-1b OS=Homo sapiens OX=9606 GN=RAP1B PE=1 SV=1",163269.94921875,223263.265625,439015.515625,644046.8515625,210458.3125,450893.875,344802.46875,430055.71875,0.436868082889646,0.331173923957872,0.56009880402918,0.599613918971557,0.498483443459413,331139.390625,387429.09375,-0.84794937471415
"276","P35579","Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4",122939.0625,140669.546875,259616.443359375,158445.34765625,103913.009765625,359718.998046875,423202.02734375,224208.39453125,0.54193493262891,0.28112063775753,0.380212976798999,0.414069771670002,0.3971413742345,149557.447265625,291963.696289062,-0.235356581452021
"277","Q08211","ATP-dependent RNA helicase A OS=Homo sapiens OX=9606 GN=DHX9 PE=1 SV=4",0,381675.40625,432956.765625,518205.99609375,107908.9140625,799783.25,1183807.265625,1024965.09375,0,0.323054390630523,0.2677921807119,0.335805925541425,0.295423285671211,407316.0859375,912374.171875,6.34156037894571
"278","Q9P035","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 OS=Homo sapiens OX=9606 GN=HACD3 PE=1 SV=2",59008.69140625,222376.3515625,326603.421875,335059.328125,63866.6953125,240511.109375,383379.2109375,512845.484375,0.480231989351254,0.480411266946213,0.46001607191602,0.395161488867007,0.470124030633637,274489.88671875,311945.16015625,-0.759366922656798
"279","A0A2R8Y6J3","60S ribosomal protein L5 (Fragment) OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=1",256872.09765625,404139.21875,606318.046875,804913.578125,92606.30859375,237661.09375,598786.146484375,445720.5703125,0.735015649214378,0.629696201261977,0.503124999660664,0.643604349945691,0.636650275603834,505228.6328125,341690.83203125,1.17003129740289
"280","O00148","ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2",112532.634765625,393278.5,650320.9375,437455.15625,431019,2051119.5625,2368574.65625,2210983.59375,0.20703209698587,0.160889711881777,0.21541683615901,0.165174730301012,0.186103413643441,415366.828125,2131051.578125,9.4891188845357
"281","P10599","Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3",0,124474.015625,306194.0390625,290702.46875,319576.75,454476.03125,1259227.25,1234897.46875,0,0.214999577764738,0.195598489174677,0.190549607144304,0.19307404815949,207588.2421875,844686.75,12.5065022030574
"282","P61626","Lysozyme C OS=Homo sapiens OX=9606 GN=LYZ PE=1 SV=1",1416136.375,2070353.8125,736498.8125,2554846.5,2207988.5703125,4373234.53125,1266164.6328125,2144133.0625,0.390752635841558,0.321304481610492,0.367759652388859,0.543702407303245,0.379256144115208,1743245.09375,2176060.81640625,-0.259088543585846
"283","Q5VVC8","60S ribosomal protein L11 OS=Homo sapiens OX=9606 GN=RPL11 PE=1 SV=2",744313.5625,1699321.5625,1259274.625,1926661.375,645362.4375,1220886.34375,1971124,1899562.1875,0.535602228505062,0.581918006201891,0.389820195951823,0.503541244657734,0.519571736581398,1479298.09375,1560224.265625,-0.821344589575515
"284","Q02978","Mitochondrial 2-oxoglutarate/malate carrier protein OS=Homo sapiens OX=9606 GN=SLC25A11 PE=1 SV=3",374804.42578125,801129.1796875,779768.890625,1038547.4375,502050.875,951033.84375,1073998.734375,1236723.5703125,0.427441592070335,0.457222968965408,0.420640041453416,0.456449993839848,0.441945792955091,790449.03515625,1012516.2890625,-0.664436960890984
"285","Q9NZ01","Very-long-chain enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=TECR PE=1 SV=1",53487.25390625,198071,466123.96875,731776.09375,66631.5234375,596903.34375,842846.75,1222147.28125,0.445286366453621,0.249153952649179,0.356099614814245,0.374516269733454,0.365307942273849,332097.484375,719875.046875,0.781028100132577
"286","P46781","40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=3",341014.9296875,958407.296875,1031839.109375,1014232.0625,159801.59375,854743.3359375,987959.59375,1185253.578125,0.68091788854498,0.528586692981129,0.510862348697697,0.461122384146049,0.519724520839413,986319.6796875,921351.46484375,-0.515538630711893
"287","P62995","Transformer-2 protein homolog beta OS=Homo sapiens OX=9606 GN=TRA2B PE=1 SV=1",0,158736.03125,87847.3046875,239440.2734375,64828.671875,284340.1328125,254869.125,268792.9609375,0,0.35825901757967,0.256326505173977,0.471122817719608,0.307292761376824,123291.66796875,261831.04296875,4.05510187806612
"288","C9JRZ6","MICOS complex subunit OS=Homo sapiens OX=9606 GN=CHCHD3 PE=1 SV=2",390554.1484375,415414.34375,531964.9921875,605476.265625,0,162160.53125,178779.796875,253072.015625,1,0.719238944993928,0.748461332919771,0.70523263379371,0.733850138956849,473689.66796875,170470.1640625,10.2311986492177
"289","P62266","40S ribosomal protein S23 OS=Homo sapiens OX=9606 GN=RPS23 PE=1 SV=3",0,526518.3125,442482.1484375,397647.25,72462.5,497897.328125,487725.59375,467961.4921875,0,0.513969419852638,0.475680999382942,0.459384512447386,0.467532755915164,420064.69921875,477843.54296875,0.615179832189997
"290","P50914","60S ribosomal protein L14 OS=Homo sapiens OX=9606 GN=RPL14 PE=1 SV=4",0,368683.390625,469821.390625,472703.3671875,0,607684.984375,455720.328125,431294.796875,NA,0.377606854200905,0.507617734681395,0.522903016819422,0.507617734681395,419252.390625,443507.5625,-0.744647125961559
"291","P28074","Proteasome subunit beta type-5 OS=Homo sapiens OX=9606 GN=PSMB5 PE=1 SV=3",34122.46875,0,36916.60546875,182736.53125,109760.2109375,607711.3203125,352952.734375,308936.171875,0.237154804345533,0,0.094689686251156,0.371662958078724,0.165922245298344,35519.537109375,330944.453125,10.3388477616773
"292","Q14697","Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3",0,188603.515625,428397.65625,381635.90625,76073.484375,198167.828125,296113.42578125,385435.1484375,0,0.487635701746583,0.591292068368282,0.49752353959631,0.492579620671447,285119.7109375,247140.626953125,-0.0694260780611913
"293","P34897","Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=3",112846.921875,402117.875,309897.15625,335131.75,132040.1875,433355.1875,294109.125,553671.28125,0.460812013188475,0.481305613608578,0.513069426378585,0.377059638881604,0.471058813398526,322514.453125,363732.15625,-0.781406148529813
"294","P50402","Emerin OS=Homo sapiens OX=9606 GN=EMD PE=1 SV=1",45563.21484375,56080.12109375,0,56865.14453125,54041.359375,65372.5,48955.7421875,57326.1640625,0.457440988038208,0.461744839993708,0,0.497981372063569,0.459592914015958,50821.66796875,55683.76171875,0.82529062937356
"295","H3BVG0","Nuclear pore complex protein Nup93 OS=Homo sapiens OX=9606 GN=NUP93 PE=1 SV=1",384894.28125,286331.4609375,310279.5859375,272103.171875,115773.96875,317627.84375,356110.375,359575.140625,0.768761113272112,0.474090652656893,0.465612635431945,0.430762251118127,0.469851644044419,298305.5234375,336869.109375,-0.624138167683526
"296","B7Z6Z4","Myosin light polypeptide 6 OS=Homo sapiens OX=9606 GN=MYL6 PE=1 SV=1",0,68730.5546875,97562.5,158461.875,122803.1328125,69991.8046875,90511.1796875,476930,0,0.495454049348344,0.518746164599471,0.249392353340999,0.372423201344672,83146.52734375,106657.15625,2.07166979274319
"297","P62280","40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=3",785424.78125,1314560.875,1534834.375,1937797.78125,0,92340.5546875,0,80886.1328125,1,0.934366009772262,1,0.959931254096279,0.979965627048139,1424697.625,40443.06640625,29.2644357474722
"298","P56537","Eukaryotic translation initiation factor 6 OS=Homo sapiens OX=9606 GN=EIF6 PE=1 SV=1",197193.25,0,310395.71875,582574.375,0,383399.4921875,322230.7734375,311503.3359375,1,0,0.490646096208699,0.651592549364788,0.571119322786744,253794.484375,316867.0546875,-0.620802345239235
"299","O43852","Calumenin OS=Homo sapiens OX=9606 GN=CALU PE=1 SV=2",0,419797.1328125,250826.03125,440413.234375,156357.140625,519912.734375,652921.0546875,693553.703125,0,0.446730578735892,0.277540071943697,0.388382782434519,0.332961427189108,335311.58203125,586416.89453125,3.71820649484145
"300","G3V279","Enhancer of rudimentary homolog OS=Homo sapiens OX=9606 GN=ERH PE=1 SV=1",270235.6171875,285299.65625,221845.8125,225792.296875,254299.662109375,399867.96875,134948.03125,933149.34375,0.515190546477147,0.416393953596392,0.621775897723852,0.194826287157336,0.465792250036769,248013.95703125,327083.815429688,-0.635894090999145
"301","P17931","Galectin-3 OS=Homo sapiens OX=9606 GN=LGALS3 PE=1 SV=5",0,257338.1171875,255300.140625,201986.1484375,0,456876.28125,495951.53125,395200.984375,NA,0.360309338134996,0.339833041552923,0.338229237268108,0.339833041552923,228643.14453125,426038.6328125,0.566660414096646
"302","P51572","B-cell receptor-associated protein 31 OS=Homo sapiens OX=9606 GN=BCAP31 PE=1 SV=3",277488.0859375,173216.171875,289510.296875,416923.75,419973.1875,299343.84375,477537.96875,684973.1875,0.397854470929798,0.366548514786862,0.377434263069617,0.378369097699757,0.377901680384687,283499.19140625,448755.578125,0.210787653035799
"303","H7C463","MICOS complex subunit MIC60 (Fragment) OS=Homo sapiens OX=9606 GN=IMMT PE=1 SV=1",168494.03125,467229.421875,626866.453125,620203.8671875,129808.703125,156757.5625,160481.328125,201661.40625,0.56484239610819,0.748780717506452,0.79617478838866,0.754629605645048,0.75170516157575,543716.64453125,158619.4453125,4.98626492817485
"304","P84243","Histone H3.3 OS=Homo sapiens OX=9606 GN=H3-3A PE=1 SV=2",423629.7421875,2596823.53125,1358158.546875,1622913,1400218.6875,4588313.53125,4813608.75,3713458,0.232272449449149,0.361416004825169,0.220059908539113,0.304122970460637,0.268197709954893,1490535.7734375,4150885.765625,3.67311714458802
"305","P27824","Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=2",57277.75390625,191546.890625,340419.125,323367.0859375,0,0,171645.296875,316513.71484375,1,1,0.664797456057394,0.505355193565257,0.832398728028697,257456.98828125,85822.6484375,10.1212440379902
"306","O43347","RNA-binding protein Musashi homolog 1 OS=Homo sapiens OX=9606 GN=MSI1 PE=1 SV=1",0,160843.625,289140.09375,197436.51953125,2265208.21875,2576513.9453125,628700.86328125,699054.1875,0,0.0587587192643005,0.315021999764776,0.220232644892735,0.139495682078518,179140.072265625,1482131.203125,12.6460485838857
"307","P62081","40S ribosomal protein S7 OS=Homo sapiens OX=9606 GN=RPS7 PE=1 SV=1",76021.015625,452659.359375,430789,605791.609375,99027.734375,363953.71484375,563545.0625,491007.6484375,0.434284824227537,0.554313142497819,0.433243731907253,0.552326786383148,0.493305805305342,441724.1796875,427480.681640625,-0.842781124328138
"308","J3QQQ9","KOW domain-containing protein OS=Homo sapiens OX=9606 PE=3 SV=1",72613.71875,120058.93359375,17702.11328125,52369.6484375,0,28057.18359375,12850.6396484375,48027.89453125,1,0.810573054934782,0.579395032650207,0.52162280957215,0.694984043792494,62491.68359375,20453.9116210938,5.64407733538884
"309","I3L3P7","40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=1",430963.515625,1552055.78125,2111327.609375,2320978.125,133423.9375,788934,643211.65625,824374.6875,0.763595138833731,0.662991267061944,0.766490293212772,0.737907084946452,0.750751111890091,1831691.6953125,716072.828125,5.97493498299642
"310","P26641","Elongation factor 1-gamma OS=Homo sapiens OX=9606 GN=EEF1G PE=1 SV=3",88934.5859375,194815.703125,148664.765625,200375.71875,0,302873.2265625,300837.09375,261655.6875,1,0.391440700212732,0.330732259554405,0.433684195575179,0.412562447893955,171740.234375,281246.390625,-0.586279287637657
"311","H7C2W9","60S ribosomal protein L31 (Fragment) OS=Homo sapiens OX=9606 GN=RPL31 PE=1 SV=1",216656.890625,449248.484375,470648.21875,409995.34375,173164.5625,313493.27734375,397462.966796875,267207.2109375,0.555784934072181,0.588991591810406,0.542152003782224,0.605424980919033,0.572388262941294,429621.9140625,290350.244140625,-0.122475503032687
"312","P62937","Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2",0,165984.765625,171993.484375,144070.453125,387586.3125,812477.765625,1126991.625,816177.5,0,0.169638346205196,0.132406047716554,0.15003463704988,0.141220342383217,155027.609375,814327.6328125,15.9784085495114
"313","Q96AE4","Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=3",155884.44140625,495821.8046875,279413.46875,345904.765625,0,258400.3671875,106796.828125,110978.9453125,1,0.657394893940713,0.723474933244554,0.757095859064931,0.740285396154742,312659.1171875,108887.88671875,9.54286853820646
"314","Q9HAU0","Pleckstrin homology domain-containing family A member 5 OS=Homo sapiens OX=9606 GN=PLEKHA5 PE=1 SV=1",24895.0625,55278.35546875,117051.78125,39365.76953125,0,46997.6796875,0,0,1,0.540481994479936,1,1,1,47322.0625,0,18.6893425237018
"315","E7EPA1","Phosphoribosyl pyrophosphate synthase-associated protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=PRPSAP2 PE=1 SV=1",29202.365234375,415854.75,277273.6328125,374747.265625,0,53669.3046875,40139.1796875,51438.97265625,1,0.885694238342654,0.873542660829106,0.879304003658832,0.882499121000743,326010.44921875,45789.076171875,21.4836094286202
"316","Q96FQ6","Protein S100-A16 OS=Homo sapiens OX=9606 GN=S100A16 PE=1 SV=1",49557.00390625,80570.203125,78217.2109375,132265.32421875,138125.0234375,177748.984375,112088.60546875,14907.4775390625,0.26404768004495,0.311901736393469,0.411007989217355,0.898707659560669,0.361454862805412,79393.70703125,125106.814453125,-0.831626695850026
"317","P42766","60S ribosomal protein L35 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=2",0,178052.2265625,53326.91015625,126248.69140625,19826.076171875,228845.515625,109490.2421875,73954.2109375,0,0.437584700286818,0.327526365549391,0.630603702185496,0.382555532918105,89787.80078125,91722.2265625,0.972781064337312
"318","P27708","CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3",0,81462.8125,63337.36328125,68846.5625,0,0,59112.93359375,52965.50390625,NA,1,0.517249568989663,0.565186721899889,0.565186721899889,66091.962890625,26482.751953125,2.47047437983343
"319","Q16610","Extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=ECM1 PE=1 SV=2",33230.359375,0,106409.4140625,63014.71484375,105435.921875,283050.6328125,127177.0859375,131373.078125,0.239642680797716,0,0.455546078486984,0.324170123449472,0.281906402123594,48122.537109375,129275.08203125,4.94741300362857
"320","Q15717","ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2",169744.53125,0,357178.96875,379413.4375,313215.21875,582118.1875,623394.5625,701468.609375,0.35146724183537,0,0.364255160237378,0.351022055178864,0.351244648507117,263461.75,602756.375,4.30625659878833
"321","P00390","Glutathione reductase, mitochondrial OS=Homo sapiens OX=9606 GN=GSR PE=1 SV=2",0,107627.5390625,171907.546875,273837.6875,0,0,0,0,NA,1,1,1,1,139767.54296875,0,23.8386149349315
