"Accession","Description","Control.a.buffer25","Control.b.buffer25","Control.c.buffer25","Control.d.buffer25","Sample.a.buffer25","Sample.b.buffer25","Sample.c.buffer25","Sample.d.buffer25","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"254","Q9Y446","Plakophilin-3 OS=Homo sapiens OX=9606 GN=PKP3 PE=1 SV=1",241837.90625,292748.626953125,0,30326.080078125,148181.84375,54702.265625,102258.2109375,83861.953125,0.37993420525499,0.157438840404476,1,0.734419805408339,0.557177005331665,93060.08203125,136081.993164062,-0.659597409921127
"255","Q96QA5","Gasdermin-A OS=Homo sapiens OX=9606 GN=GSDMA PE=1 SV=4",0,0,102292.25,0,824923.34375,1487062.859375,2526225.890625,505575.046875,1,1,0.961083681174185,1,1,1155993.1015625,0,24.7154697145757
"256","P35579","Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4",44042.61328125,191734.55078125,0,0,122851.0078125,554474.55078125,143373.51953125,0,0.736103674948069,0.743055196754135,1,NA,0.743055196754135,133112.263671875,22021.306640625,6.32566914084375
"257","Q9C075","Keratin, type I cytoskeletal 23 OS=Homo sapiens OX=9606 GN=KRT23 PE=1 SV=2",61793.73828125,101455.171875,0,0,570078.53125,582150.735839844,1231297.5,102186.59375,0.902205332848217,0.851588216646424,1,1,0.951102666424109,576114.633544922,30896.869140625,19.0405558557003
"258","P02763","Alpha-1-acid glycoprotein 1 OS=Homo sapiens OX=9606 GN=ORM1 PE=1 SV=1",0,0,0,0,5408395.9375,4916353.375,5735036.5625,5008378.25,1,1,1,1,1,5208387.09375,0,25.8555490246572
"259","P42357","Histidine ammonia-lyase OS=Homo sapiens OX=9606 GN=HAL PE=1 SV=1",0,0,0,0,419409.53125,459703.765625,2188933.6796875,465278.453125,1,1,1,1,1,462491.109375,0,25.8555490246572
"260","Q9UI42","Carboxypeptidase A4 OS=Homo sapiens OX=9606 GN=CPA4 PE=1 SV=2",0,0,107254.7109375,0,668039.1953125,856397.171875,937938.5546875,579899.9765625,1,1,0.897382891313058,1,1,762218.18359375,0,22.8966870989574
"261","P46781","40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=3",679148.3671875,686089.2890625,122070.984375,418850.4375,1115395.61328125,1208210.2578125,988758.015625,900710.515625,0.621548218054761,0.637813728987935,0.890108212537663,0.68258348619056,0.660198607589247,1052076.81445312,548999.40234375,2.52609881253808
"262","P10599","Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3",1616749.875,0,0,0,843664.25,1280450.40625,2609209.09375,1170002.875,0.342895222973897,1,1,1,1,1225226.640625,0,9.76479520949743
"263","O14979","Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens OX=9606 GN=HNRNPDL PE=1 SV=3",0,0,106754.3984375,0,0,57485.1796875,51781.90625,79462.43359375,NA,1,0.326624909998188,1,1,54633.54296875,0,3.87400295034746
"264","M0QXN5","Nuclear pore glycoprotein p62 OS=Homo sapiens OX=9606 GN=NUP62 PE=1 SV=1",52384.26171875,0,0,0,51847.33203125,90397.2890625,155774.359375,0,0.497424342907066,1,1,NA,1,71122.310546875,0,6.61718194219258
"265","H0Y4R1","Inosine-5'-monophosphate dehydrogenase 2 (Fragment) OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=1",125217.8828125,123158.625,20308.6640625,124344.6171875,32986.703125,173288.078125,14030.037109375,0,0.208506617741357,0.584550532349591,0.408577978507418,0,0.308542298124388,23508.3701171875,123751.62109375,3.93011682014602
"266","A0A286YEY4","Immunoglobulin heavy constant gamma 2 (Fragment) OS=Homo sapiens OX=9606 GN=IGHG2 PE=1 SV=1",85217.1484375,86898.4765625,172178.71875,77053.6640625,1076116.3828125,2452072.67578125,556019.0625,2331301.640625,0.926621296858813,0.965774137889561,0.76355500774193,0.968005690890988,0.946197717374187,1703709.01171875,86057.8125,15.8388477329937
"267","O75223","Gamma-glutamylcyclotransferase OS=Homo sapiens OX=9606 GN=GGCT PE=1 SV=1",162717.5,367886.21875,385078.34375,111572.8125,377420.03125,678446.625,1440396.8125,542645.921875,0.698748021409594,0.648404213871835,0.789053089859053,0.829456408632826,0.743900555634323,610546.2734375,265301.859375,4.01035503089494
"268","K7EJV9","60S ribosomal protein L23a (Fragment) OS=Homo sapiens OX=9606 GN=RPL23A PE=1 SV=1",0,0,0,25661.669921875,1004643.1875,958111.953125,808920.25,320373.34375,1,1,1,0.925840828505845,1,883516.1015625,0,23.7018710837315
"269","P62280","40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=3",758976.625,892626.3125,268268.46875,659216.375,948558.9453125,809378.35546875,206296.16796875,445880.9921875,0.55551343222613,0.475544145501492,0.434706153823702,0.40347665773766,0.455125149662597,627629.673828125,709096.5,-0.60916020897195
"270","A0A087WWU8","Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=1",49023.84765625,43951.78125,0,0,353903.1875,456888.28125,325689.96875,78757.8515625,0.878330706607366,0.91224387875321,1,1,0.956121939376605,339796.578125,21975.890625,19.9987329335799
"271","P01036","Cystatin-S OS=Homo sapiens OX=9606 GN=CST4 PE=1 SV=3",0,0,0,0,145908.25,536635.4375,352242.125,247470.03125,1,1,1,1,1,299856.078125,0,25.8555490246572
"272","A0A087WV45","Transthyretin OS=Homo sapiens OX=9606 GN=TTR PE=1 SV=1",0,0,0,0,0,1516149.4375,664534.3125,671538.875,NA,1,1,1,1,668036.59375,0,18.6443052477376
"273","A0A1B0GUE3","Acid ceramidase OS=Homo sapiens OX=9606 GN=ASAH1 PE=1 SV=1",0,0,0,0,883498.03125,857576.09375,1059082.671875,400823.1875,1,1,1,1,1,870537.0625,0,25.8555490246572
"274","A0A0C4DGN4","Zymogen granule protein 16 homolog B OS=Homo sapiens OX=9606 GN=ZG16B PE=1 SV=1",53419.6796875,0,0,0,150394.40625,1241544.90625,603356.109375,455632.8125,0.737899961909987,1,1,1,1,529494.4609375,0,18.6105556999042
"275","H0YKD8","60S ribosomal protein L28 OS=Homo sapiens OX=9606 GN=RPL28 PE=1 SV=1",146006.5,93437.5703125,0,88790.6875,114461.4765625,127271.3828125,0,180820.21875,0.439445486055882,0.576648029046737,NA,0.670671009808232,0.576648029046737,120866.4296875,91114.12890625,-0.657680269952708
"276","Q8NHM4","Putative trypsin-6 OS=Homo sapiens OX=9606 GN=PRSS3P2 PE=5 SV=2",0,0,0,0,115644165.046875,28686379.65625,62222342.765625,57873004.9375,1,1,1,1,1,60047673.8515625,0,25.8555490246572
"277","P50914","60S ribosomal protein L14 OS=Homo sapiens OX=9606 GN=RPL14 PE=1 SV=4",235507.53125,178787.53125,0,100962.515625,484757.84375,477221.140625,312535.984375,365334.890625,0.673026721227575,0.727461634403413,1,0.783480426286416,0.755471030344915,421278.015625,139875.0234375,7.09311330224805
"278","P15586","N-acetylglucosamine-6-sulfatase OS=Homo sapiens OX=9606 GN=GNS PE=1 SV=3",0,0,0,0,308771.75,504679.8984375,230911.734375,312373.4375,1,1,1,1,1,310572.59375,0,25.8555490246572
"279","P62753","40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1",474796.8671875,404875.109375,137453.65625,70039.546875,512257.796875,551185.7265625,0,189158.84765625,0.518976117053801,0.576517420067746,0,0.729784025083706,0.547746768560773,350708.322265625,271164.3828125,-0.500935303427132
"280","A0A0B4J259","1,4-beta-N-acetylmuramidase C OS=Homo sapiens OX=9606 GN=LYZ PE=1 SV=1",0,2271348,0,729209.3125,109404.3984375,2206470.75,1175268.98046875,3431124.69921875,1,0.492755708345721,1,0.824723373064284,0.912361686532142,1690869.86523438,364604.65625,9.3525471078167
"281","Q53RT3","Retroviral-like aspartic protease 1 OS=Homo sapiens OX=9606 GN=ASPRV1 PE=1 SV=1",0,0,0,0,265392.2578125,201296.9375,184779.640625,105155.9453125,1,1,1,1,1,193038.2890625,0,25.8555490246572
"282","P29401","Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3",243949.2265625,171968.734375,107622.6328125,100324.625,398943.28515625,444111.8671875,294312.03125,246192.984375,0.620544302327755,0.720866500359119,0.732238489398454,0.710477556448137,0.715672028403628,346627.658203125,139795.68359375,2.0740686832365
"283","A0A0C4DGI3","Citrate synthase OS=Homo sapiens OX=9606 GN=CS PE=1 SV=1",79346.4921875,63653.66015625,52919.6171875,44953.49609375,217349.28125,756928.859375,97569.734375,524042.859375,0.73256615263441,0.922428691032059,0.648349756058841,0.920995107153689,0.82678062989405,370696.0703125,58286.638671875,7.75755995581271
"284","P31947","14-3-3 protein sigma OS=Homo sapiens OX=9606 GN=SFN PE=1 SV=1",2025856.5,2713511.125,3061961.75,3370937.25,2017677.0625,2793554.36328125,2477950.49609375,1976813.4375,0.49898857801307,0.507267322174721,0.447290568156739,0.369653252931305,0.473139573084905,2247813.77929688,2887736.4375,-0.491734694336246
"285","P04279","Semenogelin-1 OS=Homo sapiens OX=9606 GN=SEMG1 PE=1 SV=2",126269.875,89114.5859375,50296.359375,31977.1015625,0,187208.953125,97830.21875,357526.3125,0,0.677499114842534,0.660450136554452,0.917902897874551,0.668974625698493,142519.5859375,69705.47265625,-0.69051122389492
"286","P61224","Ras-related protein Rap-1b OS=Homo sapiens OX=9606 GN=RAP1B PE=1 SV=1",218567.046875,80295.30859375,0,43991.87109375,510174.8359375,1343085.4921875,1013928.37890625,787618.046875,0.700076183309975,0.943588315544457,1,0.947100353010216,0.945344334277337,900773.212890625,62143.58984375,15.0518317560147
"287","A2NJV5","Immunoglobulin kappa variable 2-29 OS=Homo sapiens OX=9606 GN=IGKV2-29 PE=3 SV=2",22971.3828125,413925.15625,0,284209,2306834.59375,3264664.796875,2966406.25,3496877.9375,0.990140216376991,0.887477223195707,1,0.924834047802161,0.957487132089576,3115535.5234375,153590.19140625,20.3138177910321
"288","P31025","Lipocalin-1 OS=Homo sapiens OX=9606 GN=LCN1 PE=1 SV=1",133976.140625,132745.46875,0,0,486596.125,3292734.796875,872778.7890625,6900515.421875,0.784108720214772,0.961247632899213,1,1,0.980623816449607,2082756.79296875,66372.734375,18.8138603303778
"289","E9PQD7","40S ribosomal protein S2 OS=Homo sapiens OX=9606 GN=RPS2 PE=1 SV=1",120017.42578125,90952.294921875,123412.044921875,29338.84765625,212429.57421875,227882.5625,0,17663.259765625,0.638987791193032,0.714735409869163,0,0.375797187285361,0.507392489239196,115046.416992188,105484.860351562,-0.182152425507494
"290","P15531","Nucleoside diphosphate kinase A OS=Homo sapiens OX=9606 GN=NME1 PE=1 SV=1",1524433.53125,422834.34375,270180.390625,382903.296875,791547.1875,1222036.8125,690650.890625,332371.3125,0.341776242389108,0.742937711477668,0.718805584396142,0.464676514647183,0.591741049521662,741099.0390625,402868.8203125,-0.664931999004367
"291","P62937","Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2",5144740,4763731,2859903.5,4063748.25,2736757.1875,2803087.6875,2314271.3125,2968791.71875,0.347238236897487,0.37044467473901,0.447273506667977,0.422150706848764,0.396297690793887,2769922.4375,4413739.625,0.521832943595415
"292","V9GYM3","Apolipoprotein A-II OS=Homo sapiens OX=9606 GN=APOA2 PE=1 SV=1",0,0,0,0,3569324.11328125,4333773.4375,3055087.8984375,3941247.30102539,1,1,1,1,1,3755285.70715332,0,25.8555490246572
"293","P07099","Epoxide hydrolase 1 OS=Homo sapiens OX=9606 GN=EPHX1 PE=1 SV=1",122285.3828125,225756.15625,61220.23046875,58398.671875,420093.6875,224164.75,904633.609375,437300.6796875,0.774538898150986,0.498231459987863,0.936615429847384,0.882189331717056,0.828364114934021,428697.18359375,91752.806640625,5.67038046028597
"294","H7C2W9","60S ribosomal protein L31 (Fragment) OS=Homo sapiens OX=9606 GN=RPL31 PE=1 SV=1",301932.25,251086,0,101530.140625,272222.125,252381.375,116604.9609375,133276.25,0.474127058598134,0.501286453764755,1,0.567600607654884,0.534443530709819,192828.8125,176308.0703125,0.328222183635281
"295","Q96FQ6","Protein S100-A16 OS=Homo sapiens OX=9606 GN=S100A16 PE=1 SV=1",0,19641.42578125,0,30124.01171875,183985.82421875,286468.2265625,623109.65625,93256.03125,1,0.935835326880861,1,0.755843724852812,0.967917663440431,235227.025390625,9820.712890625,17.4626819648443
"296","P39019","40S ribosomal protein S19 OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=2",371547.8125,283860.46875,85834.2421875,122789.4375,31112237.515625,27234083.6875,20093077.625,21112472.09375,0.988198756641626,0.989684532131535,0.995746339408565,0.994217663045058,0.991951097588297,24173277.890625,203324.953125,24.9127188654873
"297","J3KRX5","60S ribosomal protein L17 (Fragment) OS=Homo sapiens OX=9606 GN=RPL17 PE=1 SV=1",1123726.6875,760601.9453125,1118386.58203125,2011906.5,2071792.484375,1831212.5,1458348.5,2400481.25,0.648342999350355,0.706536883190805,0.565967572751165,0.544032253285084,0.60715528605076,1951502.4921875,1121056.63476562,-0.0458116486524989
"298","P56537","Eukaryotic translation initiation factor 6 OS=Homo sapiens OX=9606 GN=EIF6 PE=1 SV=1",0,138732.609375,0,0,358735.25,707990.03125,605893.5,177799.734375,1,0.836153419409459,1,1,1,482314.375,0,21.2051913374406
"299","Q07065","Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2",0,0,0,0,37833.125,22331.416015625,41543.046875,26396.30859375,1,1,1,1,1,32114.716796875,0,25.8555490246572
"300","P13073","Cytochrome c oxidase subunit 4 isoform 1, mitochondrial OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1",251220.5859375,370336.6640625,222460.1171875,160700.5390625,136561.046875,290712.25,283512.03125,224737.1640625,0.352159657187864,0.439774188892343,0.560331299115016,0.583070006489781,0.500052744003679,254124.59765625,236840.3515625,-0.736051706234211
"301","B0QYK0","RNA-binding protein EWS OS=Homo sapiens OX=9606 GN=EWSR1 PE=1 SV=1",200706.65625,0,0,0,199913.03125,0,104386.15625,129181.2578125,0.499009503246143,NA,1,1,1,116783.70703125,0,6.6459722659923
"302","P62854","40S ribosomal protein S26 OS=Homo sapiens OX=9606 GN=RPS26 PE=1 SV=3",559766.71875,476434.41015625,266372.8125,381923.0625,531481.546875,320384.4453125,178517.150390625,251828.33984375,0.487039992288648,0.402079397486177,0.401261357371897,0.397361392672954,0.401670377429037,286106.392578125,429178.736328125,0.00118361358608432
"303","C9JD32","60S ribosomal protein L23 (Fragment) OS=Homo sapiens OX=9606 GN=RPL23 PE=1 SV=1",458846.96875,546562.3125,392394.28125,141679.6875,0,569267.140625,369843.1875,158525.875,0,0.510173968818179,0.485207304367377,0.528057753759976,0.497690636592778,264184.53125,425620.625,0.913993513073712
"304","Q14974","Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2",26839.263671875,20314.54296875,0,0,64653.892578125,35142.3046875,0,23235.853515625,0.706652773038694,0.633687383482921,NA,1,0.706652773038694,29189.0791015625,10157.271484375,4.10676943997682
"305","G3V279","Enhancer of rudimentary homolog OS=Homo sapiens OX=9606 GN=ERH PE=1 SV=1",0,0,0,0,133135.890625,69907.78125,0,38128.8125,1,1,NA,1,1,54018.296875,0,18.6443052477376
"306","P62258","14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1",190976.0625,438642.34375,89893.21875,0,0,229478.84375,54865.99609375,101967.3125,0,0.343468891637268,0.379015568390387,1,0.361242230013827,78416.654296875,140434.640625,-0.159133561090924
"307","P19652","Alpha-1-acid glycoprotein 2 OS=Homo sapiens OX=9606 GN=ORM2 PE=1 SV=2",0,0,0,0,9252518.1015625,13555351.34375,10718314.59375,12058093.0136719,1,1,1,1,1,11388203.8037109,0,25.8555490246572
"308","A0A286YFA2","D-3-phosphoglycerate dehydrogenase OS=Homo sapiens OX=9606 GN=PHGDH PE=1 SV=1",108456.1796875,1803001.046875,118472.9921875,130217.8984375,256007.4921875,203831.5078125,125708.171875,129345.3125,0.702422523678307,0.101568766829298,0.514815187967668,0.498319126323125,0.506567157145397,166588.41015625,124345.4453125,-0.476655152150324
"309","Q16610","Extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=ECM1 PE=1 SV=2",34315.59765625,0,0,0,133207.53125,223345.984375,478324.875,60127.68359375,0.795159045319325,1,1,1,1,178276.7578125,0,20.1044714125721
"310","P12273","Prolactin-inducible protein OS=Homo sapiens OX=9606 GN=PIP PE=1 SV=1",0,0,0,0,991020.90625,2210292.8125,2000122.25,3522329.0625,1,1,1,1,1,2105207.53125,0,25.8555490246572
"311","P53985","Monocarboxylate transporter 1 OS=Homo sapiens OX=9606 GN=SLC16A1 PE=1 SV=3",1565639.63183594,869495.921875,1130920.875,1022719.25,162395.4453125,90278.0234375,24752.328125,55046.82421875,0.0939769380031804,0.0940617568109808,0.0214181033687278,0.0510749276076929,0.0725259328054366,72662.423828125,1076820.0625,23.0474500557954
"312","C9JF17","Apolipoprotein D (Fragment) OS=Homo sapiens OX=9606 GN=APOD PE=1 SV=1",0,0,0,0,313078.375,769574.09375,0,616374.203125,1,1,NA,1,1,464726.2890625,0,18.6443052477376
"313","P26641","Elongation factor 1-gamma OS=Homo sapiens OX=9606 GN=EEF1G PE=1 SV=3",173567.421875,469471.796875,499009.18359375,501117.2734375,224195.296875,366356.1953125,223049.40625,293024.09375,0.563640799669589,0.438315297808686,0.308907627978315,0.368982281816854,0.40364878981277,258609.6953125,484240.490234375,0.0361492503433429
"314","O75342","Arachidonate 12-lipoxygenase, 12R-type OS=Homo sapiens OX=9606 GN=ALOX12B PE=1 SV=1",0,0,0,0,0,581032.5625,1626783.21875,139571.75,NA,1,1,1,1,360302.15625,0,18.6443052477376
"315","P84243","Histone H3.3 OS=Homo sapiens OX=9606 GN=H3-3A PE=1 SV=2",1774996.84375,1616378.78125,728082.65625,558304.328125,3678060.375,4441909.34375,2806249.390625,2128729.3828125,0.674495100171188,0.733195459195827,0.793997098576587,0.792222804703775,0.762709131949801,3242154.8828125,1172230.71875,4.36555112152178
"316","Q8WVV4","Protein POF1B OS=Homo sapiens OX=9606 GN=POF1B PE=1 SV=3",0,0,0,0,77146.1313476563,199698.875,235222.93359375,156784.328125,1,1,1,1,1,178241.6015625,0,25.8555490246572
"317","P31949","Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2",0,0,56474.27734375,0,145173.54296875,250779.0859375,131265.828125,179408.0390625,1,1,0.699189061374261,1,1,162290.791015625,0,17.6297866114963
"318","P20618","Proteasome subunit beta type-1 OS=Homo sapiens OX=9606 GN=PSMB1 PE=1 SV=2",322771.4765625,225120.57421875,222887.8203125,212173.703125,856780.0625,485601.34375,719752.078125,721663.359375,0.726360853363782,0.683250834781982,0.763549346169249,0.772793657860415,0.744955099766515,720707.71875,224004.197265625,3.77494356011032
"319","P50502","Hsc70-interacting protein OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=2",0,610174.203125,292663.8125,510834.484375,0,486458.546875,258629.859375,190606.8125,NA,0.443592941096279,0.469132646662488,0.271735943334353,0.443592941096279,224618.3359375,401749.1484375,0.219528658500106
"320","G3V1B3","60S ribosomal protein L21 OS=Homo sapiens OX=9606 GN=RPL21 PE=1 SV=1",534803.18359375,467164.3125,166457.1875,22129.7734375,328710.2421875,307023.5625,23374.7109375,208512.61328125,0.380666046842416,0.396575007713728,0.123133736373583,0.904051576328485,0.388620527278072,257768.087890625,316810.75,-0.441026430136095
"321","P42167","Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=2",0,0,0,0,142209.953125,258260.375,211244.9375,98451.4296875,1,1,1,1,1,176727.4453125,0,25.8555490246572
"322","C9JRZ6","MICOS complex subunit OS=Homo sapiens OX=9606 GN=CHCHD3 PE=1 SV=2",0,0,0,0,0,166674.16015625,54933.40625,133941.4375,NA,1,1,1,1,94437.421875,0,18.6443052477376
"323","Q9BSJ8","Extended synaptotagmin-1 OS=Homo sapiens OX=9606 GN=ESYT1 PE=1 SV=1",0,0,0,0,138656.640625,125495.8046875,63619.60546875,125007.15625,1,1,1,1,1,125251.48046875,0,25.8555490246572
"324","B7Z7B0","Cleavage and polyadenylation specificity factor subunit 4 OS=Homo sapiens OX=9606 GN=CPSF4 PE=1 SV=1",0,0,102980.515625,0,469386.46875,452750.75,699184.125,865626.25,1,1,0.87162172151497,1,1,584285.296875,0,22.1781631769952
"325","P62266","40S ribosomal protein S23 OS=Homo sapiens OX=9606 GN=RPS23 PE=1 SV=3",543033.75,497960.1875,375570.41796875,445455.28515625,557036,573496.125,239306.8671875,379302.62890625,0.506364255539251,0.53524919150635,0.389194515661265,0.459895712958877,0.483129984249064,468169.314453125,471707.736328125,-0.655653617907988
"326","P01008","Antithrombin-III OS=Homo sapiens OX=9606 GN=SERPINC1 PE=1 SV=1",0,0,0,0,126256.6796875,576638.640625,396157.625,287659.65625,1,1,1,1,1,341908.640625,0,25.8555490246572
"327","P04080","Cystatin-B OS=Homo sapiens OX=9606 GN=CSTB PE=1 SV=2",0,0,0,0,403599.78125,776706.75,1330163.75,669616.95703125,1,1,1,1,1,723161.853515625,0,25.8555490246572
"328","P08758","Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2",0,0,0,0,307686.5546875,341017.6953125,276915.140625,358939.453125,1,1,1,1,1,324352.125,0,25.8555490246572
"329","Q9NZ01","Very-long-chain enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=TECR PE=1 SV=1",234739.6015625,276543.40625,76223.3046875,244994.78125,223137.6640625,323019.1640625,37542.09375,137162.44140625,0.487330734269845,0.538758054716688,0.329995712805636,0.358916260833378,0.423123497551611,180150.052734375,239867.19140625,-0.117050813952556
"330","Q01780","Exosome component 10 OS=Homo sapiens OX=9606 GN=EXOSC10 PE=1 SV=2",0,0,0,0,169362.625,177515.25,134394.3125,338112.6875,1,1,1,1,1,173438.9375,0,25.8555490246572
"331","P78371","T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4",27831.931640625,102897.5625,0,0,1491614,2183557.7265625,1698223.625,899024.8125,0.981682841711535,0.954996905912737,1,1,0.990841420855768,1594918.8125,13915.9658203125,24.0131145590873
"332","O75629","Protein CREG1 OS=Homo sapiens OX=9606 GN=CREG1 PE=1 SV=1",5974355.75,5402039.5,7984634.75,7265453,435593.265625,136192.84375,0,335499.95703125,0.0679558081605939,0.0245913922162721,0,0.0441391966149319,0.034365294415602,235846.400390625,6619904.375,26.6420062663092
"333","E9PLL6","60S ribosomal protein L27a OS=Homo sapiens OX=9606 GN=RPL27A PE=1 SV=1",327602.09375,359631.3125,187077.21875,185510.71875,225772.78125,330552.59375,0,253088.21875,0.407992468487117,0.478934079390525,0,0.577037920320999,0.443463273938821,239430.5,257339.65625,1.34388736406506
"334","P62851","40S ribosomal protein S25 OS=Homo sapiens OX=9606 GN=RPS25 PE=1 SV=1",0,0,0,0,193951.578125,353463.21875,288637.453125,392940.1875,1,1,1,1,1,321050.3359375,0,25.8555490246572
"335","P62318","Small nuclear ribonucleoprotein Sm D3 OS=Homo sapiens OX=9606 GN=SNRPD3 PE=1 SV=1",0,38979.546875,0,0,136576.40625,174133.17578125,139453.71875,145194.265625,1,0.817094228870259,1,1,1,142323.9921875,0,20.6902399307228
"336","O43347","RNA-binding protein Musashi homolog 1 OS=Homo sapiens OX=9606 GN=MSI1 PE=1 SV=1",0,0,0,0,0,289597.875,461028.75,213687.0625,NA,1,1,1,1,251642.46875,0,18.6443052477376
"337","G3V3U4","Proteasome subunit alpha type OS=Homo sapiens OX=9606 GN=PSMA6 PE=1 SV=1",0,0,0,0,245998.453125,633205.546875,381023.65625,142521.21875,1,1,1,1,1,313511.0546875,0,25.8555490246572
"338","P05387","60S acidic ribosomal protein P2 OS=Homo sapiens OX=9606 GN=RPLP2 PE=1 SV=1",0,0,0,0,362085.59375,557294.09375,347171.5625,525147.359375,1,1,1,1,1,443616.4765625,0,25.8555490246572
"339","E7EQV9","Ribosomal protein L15 (Fragment) OS=Homo sapiens OX=9606 GN=RPL15 PE=1 SV=1",346857.25,117266.0625,0,187753.59375,0,135958.578125,66376.390625,74472.9609375,0,0.536908958738896,1,0.284002362103452,0.410455660421174,70424.67578125,152509.828125,-0.491584985617784
"340","P35030","Trypsin-3 OS=Homo sapiens OX=9606 GN=PRSS3 PE=1 SV=2",0,0,0,0,907579.875,1346641.5625,1979078.875,2165185.875,1,1,1,1,1,1662860.21875,0,25.8555490246572
"341","P51149","Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1",0,285017.34375,0,0,340568.203125,502624.859375,351810.453125,158243.21875,1,0.638138557559279,1,1,1,346189.328125,0,16.1317939451059
"342","A0A590UK80","Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=3 SV=1",392684.53125,588958.4375,424015.34375,217210.234375,321173.46875,1343819.828125,600273.8125,701697.25,0.449912263713512,0.695278838770701,0.586039409708922,0.763621215336235,0.640659124239812,650985.53125,408349.9375,0.0892753362454997
"343","Q92820","Gamma-glutamyl hydrolase OS=Homo sapiens OX=9606 GN=GGH PE=1 SV=2",0,0,0,0,0,400957.765625,869823.7890625,59578.5,NA,1,1,1,1,230268.1328125,0,18.6443052477376
"344","O14828","Secretory carrier-associated membrane protein 3 OS=Homo sapiens OX=9606 GN=SCAMP3 PE=1 SV=3",24163.32421875,13009.638671875,0,0,196584.08984375,0,90946.787109375,15788.3427734375,0.890538585372019,0,1,1,0.945269292686009,53367.5649414062,6504.8193359375,3.04225162495187
"345","P23284","Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2",0,135087.78515625,0,0,302096.109375,546136.0390625,273662.53125,203169.78125,1,0.801698384064631,1,1,1,287879.3203125,0,20.2783267631386
"346","P61604","10 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPE1 PE=1 SV=2",0,0,0,0,183010.421875,254683.671875,147806.421875,101986.09375,1,1,1,1,1,165408.421875,0,25.8555490246572
"347","F5H423","Uncharacterized protein OS=Homo sapiens OX=9606 PE=3 SV=1",49823.359375,31837.642578125,0,0,207160.6015625,117582.8125,95696.4375,94136.53125,0.806122688773105,0.78692580904349,1,1,0.903061344386552,106639.625,15918.8212890625,15.1114706149466
"348","Q9UJZ1","Stomatin-like protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=STOML2 PE=1 SV=1",0,0,0,0,17205.673828125,55000.15625,22779.3671875,0,1,1,1,NA,1,19992.5205078125,0,18.6443052477376
"349","P18669","Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2",385807.69140625,343090.77734375,157764.1875,206638.763671875,314989.87890625,250410.64453125,180133.828125,161514.103515625,0.449473417503131,0.421920883930064,0.533101171937372,0.438714778318882,0.444094097911007,215272.236328125,274864.770507812,-0.545714433740146
"350","P51572","B-cell receptor-associated protein 31 OS=Homo sapiens OX=9606 GN=BCAP31 PE=1 SV=3",60027.328125,65655.9609375,0,0,177726.6875,157608.765625,66504.5,0,0.747523388964842,0.705927747977151,1,NA,0.747523388964842,112056.6328125,30013.6640625,5.8795772707574
"351","P11279","Lysosome-associated membrane glycoprotein 1 OS=Homo sapiens OX=9606 GN=LAMP1 PE=1 SV=3",251070.703125,354766.4765625,292923.0625,241896.046875,0,632289.0625,853563.453125,321352.921875,0,0.640581038733185,0.744503700211149,0.570534416757421,0.605557727745303,476820.9921875,271996.8828125,-0.766149939740918
